System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.6,0,0,0,0,0,,64.6,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.8,0,0,0,0,0,,64.7,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.8,0,0,0,0,0,,64.7,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,41.8,0,0,0,0,0,,64.2,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,41.8,0,0,0,0,0,,64.3,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,41.8,0,0,0,0,0,,64.5,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,41.8,0,0,0,0,0,,64.7,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,41.8,0,0,0,0,0,,64.8,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67,44,41.8,0,0,0,0,0,,64.6,44,0,67,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,41.8,0,0,0,0,0,,64.1,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,41.8,0,0,0,0,0,,64.2,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,41.8,0,0,0,0,0,,64.4,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,41.8,0,0,0,0,0,,64.6,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,41.8,0,0,0,0,0,,64.7,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.8,44,41.8,0,0,0,0,0,,64.5,44,0,66.8,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,41.8,0,0,0,0,0,,64,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,41.8,0,0,0,0,0,,64.1,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,41.8,0,0,0,0,0,,64.3,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,41.8,0,0,0,0,0,,64.4,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.6,44,40.9,0,0,0,0,0,,64.5,44,0,66.6,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,40.9,0,0,0,0,0,,64.2,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,40.9,0,0,0,0,0,,63.7,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,40.9,0,0,0,0,0,,63.9,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,40.9,0,0,0,0,0,,64.1,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,40.9,0,0,0,0,0,,64.2,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.4,44,40.8,0,0,0,0,0,,64.3,44,0,66.4,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,40.8,0,0,0,0,0,,63.9,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,40.8,0,0,0,0,0,,63.6,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,40.8,0,0,0,0,0,,63.8,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,40.8,0,0,0,0,0,,63.9,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,40.8,0,0,0,0,0,,63.9,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.8,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.4,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.1,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.3,44,1,66.2,1
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.4,44,0,66.2,1
heat,compressorHeatOff,,Sleep,73,62,66.1,44,41.4,0,0,0,0,0,,63.5,44,0,66.1,1
heat,compressorHeatOff,,Sleep,73,62,66,44,41.2,0,0,0,0,0,,63.5,44,0,66,0
heat,compressorHeatOff,,Sleep,73,62,65.9,44,41.2,0,0,0,0,0,,63.1,44,0,65.9,0
heat,compressorHeatOff,,Sleep,73,62,65.8,45,41.2,0,0,0,0,0,,63,45,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,41.2,0,0,0,0,0,,63.1,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,41.2,0,0,0,0,0,,63.2,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,41.2,0,0,0,0,0,,63.3,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.7,44,41,0,0,0,0,0,,63.3,44,0,65.7,0
heat,compressorHeatOff,,Sleep,73,62,65.6,45,41,0,0,240,0,240,,62.9,45,0,65.6,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,65.6,46,41,0,0,300,0,300,,62.5,46,0,65.6,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.2,47,41,0,0,300,0,300,,62.4,47,0,66.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.3,48,41,0,0,300,0,300,,62.3,48,1,66.3,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.7,49,41,0,0,300,0,300,,62.2,49,1,66.7,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.9,49,41.5,0,0,300,0,300,,62.3,49,1,66.9,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,72.6,62.1,67.1,49,41.5,0,0,300,0,300,,62.4,49,0,67.1,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.4,49,41.5,0,0,300,0,300,,62.5,49,0,67.4,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.6,49,41.5,0,0,300,0,300,,62.7,49,0,67.6,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.8,49,41.5,0,0,300,0,300,,62.9,49,0,67.8,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68,49,41.5,0,0,300,0,300,,63.1,49,0,68.1,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.8,49,42,0,0,300,0,300,,63.2,49,0,68.3,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.7,49,42,0,0,300,0,300,,63.3,49,1,68.5,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.3,49,42,0,0,300,0,300,,63.4,49,1,68.6,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67,49,42,0,0,300,0,300,,63.5,49,0,68.8,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.8,49,42,0,0,300,0,300,,63.7,49,0,68.9,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73.5,62.5,66.6,49,42,0,0,300,0,300,,63.8,49,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,66.4,49,42.7,0,0,300,0,300,,63.9,49,0,69,0
heat,compressorHeatStage1On,,Home,78,67,66.5,49,42.7,0,0,300,0,300,,64,49,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,66.7,48,42.7,0,0,90,0,135,,64.1,48,0,69.3,0
heat,compressorHeatOff,,Home,78,67,66.9,49,42.7,0,0,0,0,0,,64.4,49,0,69.4,0
heat,compressorHeatOff,,Home,78,67,66.9,48,42.7,0,0,0,0,0,,64.8,48,0,69.1,0
heat,compressorHeatOff,,Home,78,67,67,47,42.7,0,0,0,0,0,,65.1,47,0,68.9,0
heat,compressorHeatOff,,Home,78,67,66.9,47,42.2,0,0,0,0,0,,65.2,47,1,68.7,0
heat,compressorHeatOff,,Home,78,67,66.7,47,42.2,0,0,0,0,0,,65.3,47,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,66.2,47,42.2,0,0,300,0,300,,64.9,47,0,68.3,0
heat,compressorHeatStage1On,,Home,78,67,65.8,47,42.2,0,0,300,0,300,,64.6,47,0,68.4,0
heat,compressorHeatStage1On,,Home,78,67,65.4,47,42.2,0,0,300,0,300,,64.4,47,0,68.6,0
heat,compressorHeatStage1On,,Home,78,67,64.9,48,42.2,0,0,300,0,300,,64.4,48,0,68.8,0
heat,compressorHeatStage1On,,Home,78,67,64.4,48,43.1,0,0,300,0,300,,64.3,48,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,64.9,48,43.1,0,0,300,0,300,,64.3,48,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,65.4,48,43.1,0,0,300,0,300,,64.4,48,0,69.3,0
heat,compressorHeatStage1On,,Home,78,67,65.9,48,43.1,0,0,300,0,300,,64.4,48,0,69.5,0
heat,compressorHeatStage1On,,Home,78,67,66.4,49,43.1,0,0,300,0,300,,64.4,49,0,69.7,0
heat,compressorHeatStage1On,,Home,78,67,66.7,49,43.1,0,0,45,0,90,,64.4,49,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.2,48,44.9,0,0,0,0,0,,64.8,48,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.4,47,44.9,0,0,0,0,0,,65.2,47,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.3,46,44.9,0,0,0,0,0,,65.4,46,0,69.3,0
heat,compressorHeatOff,,Home,78,67,67.3,46,44.9,0,0,0,0,0,,65.6,46,0,69.1,0
heat,compressorHeatOff,,Home,78,67,67.2,45,44.9,0,0,0,0,0,,65.6,45,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67,45,44.9,0,0,0,0,0,,65.2,45,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67,46,45.7,0,0,0,0,0,,65.3,46,0,68.8,0
heat,compressorHeatOff,,Home,78,67,67,45,45.7,0,0,0,0,0,,65.5,45,0,68.6,0
heat,compressorHeatOff,,Home,78,67,67,44,45.7,0,0,0,0,0,,65.6,44,0,68.4,0
heat,compressorHeatOff,,Home,78,67,67,44,45.7,0,0,0,0,0,,65.7,44,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.8,44,45.7,0,0,0,0,0,,65.5,44,0,68.2,0
heat,compressorHeatOff,,Home,78,67,66.6,45,45.7,0,0,0,0,0,,65.1,45,0,68.1,0
heat,compressorHeatOff,,Home,78,67,66.6,44,45.3,0,0,0,0,0,,65.2,44,0,68.1,0
heat,compressorHeatOff,,Home,78,67,66.7,44,45.3,0,0,0,0,0,,65.4,44,1,68,0
heat,compressorHeatOff,,Home,78,67,66.5,44,45.3,0,0,180,0,180,,65.3,44,0,68,0
heat,compressorHeatStage1On,,Home,78,67,66.1,45,45.3,0,0,300,0,300,,65,45,0,68,0
heat,compressorHeatStage1On,,Home,78,67,65.7,46,45.3,0,0,300,0,300,,64.6,46,0,68.1,0
heat,compressorHeatStage1On,,Home,78,67,65.3,47,45.3,0,0,300,0,300,,64.3,47,0,68.3,0
heat,compressorHeatStage1On,,Home,78,67,64.7,48,45.9,0,0,300,0,300,,64.1,48,0,68.7,0
heat,compressorHeatStage1On,,Home,78,67,64.1,48,45.9,0,0,300,0,300,,64,48,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,64.4,48,45.9,0,0,300,0,300,,64,48,0,69,0
heat,compressorHeatStage1On,,Home,78,67,65.1,48,45.9,0,0,300,0,300,,64,48,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,65.7,48,45.9,0,0,300,0,300,,64.1,48,0,69.6,0
heat,compressorHeatStage1On,,Home,78,67,66.2,48,45.9,0,0,300,0,300,,64.2,48,0,69.8,0
heat,compressorHeatStage1On,,Home,78,67,66.6,48,46.7,0,0,150,0,195,,64.2,48,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.1,48,46.7,0,0,0,0,0,,64.6,48,0,69.9,0
heat,compressorHeatOff,,Home,78,67,67.4,47,46.7,0,0,0,0,0,,65.1,47,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.5,46,46.7,0,0,0,0,0,,65.5,46,1,69.6,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.7,0,0,0,0,0,,65.8,46,1,69.4,0
heat,compressorHeatOff,,Home,78,67,67.2,46,46.7,0,0,0,0,0,,65.9,46,0,69.2,0
heat,compressorHeatOff,,Home,78,67,66.8,46,47.2,0,0,0,0,0,,65.6,46,0,69,0
heat,compressorHeatOff,,Home,78,67,66.4,46,47.2,0,0,255,0,255,,65.5,46,1,69,0
heat,compressorHeatStage1On,,Home,78,67,65.9,46,47.2,0,0,300,0,300,,65.2,46,1,69,0
heat,compressorHeatStage1On,,Home,78,67,65.2,46,47.2,0,0,300,0,300,,65,46,1,69.3,0
heat,compressorHeatStage1On,,Home,78,67,64.9,46,47.2,0,0,300,0,300,,64.9,46,1,69.5,0
heat,compressorHeatStage1On,,Home,78,67,64.9,47,47.2,0,0,300,0,300,,64.9,47,0,69.7,0
heat,compressorHeatStage1On,,Home,78,67,65,48,47.6,0,0,300,0,300,,65,48,1,69.9,0
heat,compressorHeatStage1On,,Home,78,67,65,48,47.6,0,0,300,0,300,,65,48,0,70,0
heat,compressorHeatStage1On,,Home,78,67,65.1,48,47.6,0,0,300,0,300,,65.1,48,0,70.2,0
heat,compressorHeatStage1On,,Home,78,67,65.2,48,47.6,0,0,300,0,300,,65.2,48,1,70.4,0
heat,compressorHeatStage1On,,Home,78,67,65.2,48,47.6,0,0,300,0,300,,65.2,48,0,70.6,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,47.6,0,0,300,0,300,,65.3,48,0,70.8,0
heat,compressorHeatStage1On,,Home,78,67,65.5,48,47.7,0,0,300,0,300,,65.4,48,0,71,1
heat,compressorHeatStage1On,,Home,78,67,66.2,48,47.7,0,0,270,0,300,,65.6,48,0,71.2,1
heat,compressorHeatOff,,Home,78,67,67,48,47.7,0,0,0,0,15,,65.8,48,0,71.4,1
heat,compressorHeatOff,,Home,78,67,67.9,46,47.7,0,0,0,0,0,,66.2,46,0,71.3,0
heat,compressorHeatOff,,Home,78,67,68.6,46,47.7,0,0,0,0,0,,66.6,46,0,71.1,0
heat,compressorHeatOff,,Home,78,67,69.1,46,47.7,0,0,0,0,0,,66.9,46,0,70.9,0
heat,compressorHeatOff,,Home,78,67,69.5,46,47.3,0,0,0,0,0,,67,46,0,70.8,0
heat,compressorHeatOff,,Home,78,67,69.8,45,47.3,0,0,0,0,0,,66.9,45,0,70.7,0
heat,compressorHeatOff,,Home,78,67,70.1,46,47.3,0,0,0,0,0,,66.7,46,1,70.7,1
heat,compressorHeatOff,,Home,78,67,69.9,45,47.3,0,0,0,0,0,,66.9,45,1,70.6,1
heat,compressorHeatOff,,Home,78,67,69.5,44,47.3,0,0,0,0,0,,67.1,44,1,70.4,0
heat,compressorHeatOff,,Home,78,67,69.1,44,47.3,0,0,0,0,0,,67.2,44,0,70.2,0
heat,compressorHeatOff,,Home,78,67,68.8,44,47.6,0,0,0,0,0,,67.3,44,0,70.1,0
heat,compressorHeatOff,,Home,78,67,68.6,44,47.6,0,0,0,0,0,,67,44,0,70.1,0
heat,compressorHeatOff,,Home,78,67,68.4,45,47.6,0,0,0,0,0,,66.7,45,0,70,0
heat,compressorHeatOff,,Home,78,67,68.4,45,47.6,0,0,0,0,0,,66.8,45,0,70,0
heat,compressorHeatOff,,Home,78,67,68.4,44,47.6,0,0,0,0,0,,67,44,0,69.9,0
heat,compressorHeatOff,,Home,78,67,68.4,44,47.6,0,0,0,0,0,,67.1,44,0,69.8,0
heat,compressorHeatOff,,Home,78,67,68.4,44,47.6,0,0,0,0,0,,67.1,44,0,69.8,0
heat,compressorHeatOff,,Home,78,67,68.2,44,47.6,0,0,0,0,0,,66.8,44,0,69.7,0
heat,compressorHeatOff,,Home,78,67,68.1,44,47.6,0,0,0,0,0,,66.6,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,68.1,44,47.6,0,0,0,0,0,,66.7,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,68.1,44,47.6,0,0,0,0,0,,66.8,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,68.1,44,47.6,0,0,0,0,0,,66.9,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,68.1,44,47.6,0,0,0,0,0,,66.9,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.9,44,47.6,0,0,0,0,0,,66.5,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.8,44,47.6,0,0,0,0,0,,66.4,44,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67.8,44,47.6,0,0,0,0,0,,66.5,44,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67.8,44,47.6,0,0,0,0,0,,66.6,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.7,44,47.6,0,0,0,0,0,,66.5,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.6,44,47,0,0,0,0,0,,66.4,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.4,44,47,0,0,0,0,0,,65.9,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.4,45,47,0,0,0,0,0,,65.8,45,0,69,0
heat,compressorHeatOff,,Home,78,67,67.5,44,47,0,0,0,0,0,,66,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.5,44,47,0,0,0,0,0,,66.1,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.6,44,47,0,0,0,0,0,,66.2,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.5,44,46.8,0,0,0,0,0,,66.1,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.2,44,46.8,0,0,0,0,0,,65.6,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.2,44,46.8,0,0,0,0,0,,65.6,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.3,44,46.8,0,0,0,0,0,,65.7,44,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.3,44,46.8,0,0,0,0,0,,65.8,44,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.4,44,46.8,0,0,0,0,0,,65.9,44,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.2,44,47,0,0,0,0,0,,65.8,44,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.9,45,47,0,0,0,0,0,,65.2,45,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.9,44,47,0,0,0,0,0,,65.3,44,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67,44,47,0,0,0,0,0,,65.4,44,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67,44,47,0,0,0,0,0,,65.5,44,0,68.5,0
heat,compressorHeatOff,,Home,78,67,66.9,44,47,0,0,0,0,0,,65.6,44,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.8,44,46.5,0,0,0,0,0,,65.4,44,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.6,45,46.5,0,0,0,0,0,,65,45,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.6,45,46.5,0,0,0,0,0,,65.1,45,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.7,44,46.5,0,0,0,0,0,,65.3,44,0,68.2,0
heat,compressorHeatOff,,Home,78,67,66.7,44,46.5,0,0,0,0,0,,65.4,44,1,68.1,0
heat,compressorHeatOff,,Home,78,67,66.6,44,46.5,0,0,0,0,0,,65.4,44,1,68.1,0
heat,compressorHeatOff,,Home,78,67,66.4,44,46.2,0,0,195,0,195,,65.3,44,1,68.1,0
heat,compressorHeatStage1On,,Home,78,67,66.1,46,46.2,0,0,300,0,300,,65,46,1,68.1,0
heat,compressorHeatStage1On,,Home,78,67,65.8,47,46.2,0,0,300,0,300,,64.9,47,1,68.3,0
heat,compressorHeatStage1On,,Home,78,67,65.5,48,46.2,0,0,300,0,300,,64.9,48,1,68.6,0
heat,compressorHeatStage1On,,Home,78,67,65.1,48,46.2,0,0,300,0,300,,65,48,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,65,48,46.2,0,0,300,0,300,,65,48,1,69.1,0
heat,compressorHeatStage1On,,Home,78,67,65,48,45.8,0,0,300,0,300,,65,48,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,65.1,48,45.8,0,0,300,0,300,,65.1,48,1,69.6,0
heat,compressorHeatStage1On,,Home,78,67,65.2,48,45.8,0,0,300,0,300,,65.2,48,0,69.8,0
heat,compressorHeatStage1On,,Home,78,67,65.2,48,45.8,0,0,300,0,300,,65.2,48,0,70,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,45.8,0,0,300,0,300,,65.3,48,0,70.1,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,45.8,0,0,300,0,300,,65.3,48,0,70.3,0
heat,compressorHeatStage1On,,Home,78,67,65.4,48,46.1,0,0,300,0,300,,65.4,48,0,70.5,0
heat,compressorHeatStage1On,,Home,78,67,65.5,48,46.1,0,0,300,0,300,,65.5,48,0,70.7,0
heat,compressorHeatStage1On,,Home,78,67,66,48,46.1,0,0,300,0,300,,65.6,48,0,70.9,0
heat,compressorHeatStage1On,,Home,78,67,66.7,48,46.1,0,0,75,0,120,,65.7,48,0,70.9,0
heat,compressorHeatOff,,Home,78,67,67.5,47,46.1,0,0,0,0,0,,66.1,47,0,70.9,0
heat,compressorHeatOff,,Home,78,67,67.8,46,46.1,0,0,0,0,0,,66.5,46,1,70.8,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45.7,0,0,0,0,0,,66.8,46,0,70.5,0
heat,compressorHeatOff,,Home,78,67,67.3,46,45.7,0,0,0,0,0,,67.1,46,0,70.3,0
heat,compressorHeatOff,,Home,78,67,67.2,46,45.7,0,0,0,0,0,,67.2,46,1,70.1,0
heat,compressorHeatOff,,Home,78,67,66.8,46,45.7,0,0,0,0,0,,66.8,46,0,70.1,0
heat,compressorHeatOff,,Home,78,67,66.9,46,45.7,0,0,0,0,0,,66.9,46,1,70,0
heat,compressorHeatOff,,Home,78,67,67,46,45.7,0,0,0,0,0,,67,46,1,70,0
heat,compressorHeatOff,,Home,78,67,67.2,46,45.5,0,0,0,0,0,,67.2,46,1,69.8,0
heat,compressorHeatOff,,Home,78,67,67.3,45,45.5,0,0,0,0,0,,67.3,45,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.3,45,45.5,0,0,0,0,0,,67.3,45,1,69.6,0
heat,compressorHeatOff,,Home,78,67,66.8,46,45.5,0,0,0,0,0,,66.8,46,0,69.4,0
heat,compressorHeatOff,,Home,78,67,66.9,46,45.5,0,0,0,0,0,,66.9,46,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67,46,45.5,0,0,0,0,0,,67,46,1,69.2,0
heat,compressorHeatOff,,Home,78,67,67.3,46,45.4,0,0,0,0,0,,67.1,46,1,69.2,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45.4,0,0,0,0,0,,67.2,46,0,69,0
heat,compressorHeatOff,,Home,78,67,67.8,46,45.4,0,0,0,0,0,,67.1,46,0,69,0
heat,compressorHeatOff,,Home,78,67,68,46,45.4,0,0,0,0,0,,66.6,46,0,69,0
heat,compressorHeatOff,,Home,78,67,68.3,46,45.4,0,0,0,0,0,,66.7,46,0,68.9,0
heat,compressorHeatOff,,Home,77.5,66.5,68.7,46,45.4,0,0,0,0,0,,66.9,46,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.7,45,44.9,0,0,0,0,0,,67,45,0,68.7,0
heat,compressorHeatOff,,Sleep,73,62,68.7,45,44.9,0,0,0,0,0,,67,45,1,68.7,0
heat,compressorHeatOff,,Sleep,73,62,68.7,45,44.9,0,0,0,0,0,,66.8,45,0,68.7,0
heat,compressorHeatOff,,Sleep,73,62,68.5,46,44.9,0,0,0,0,0,,66.4,46,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,46,44.9,0,0,0,0,0,,66.5,46,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,45,44.9,0,0,0,0,0,,66.6,45,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.3,44,45,0,0,0,0,0,,66.7,44,1,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,44,45,0,0,0,0,0,,66.8,44,1,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.3,44,45,0,0,0,0,0,,66.5,44,1,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.3,46,45,0,0,0,0,0,,66,46,1,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.3,46,45,0,0,0,0,0,,66.2,46,0,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.3,46,45,0,0,0,0,0,,66.4,46,0,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.3,46,45.1,0,0,0,0,0,,66.5,46,1,68.3,1
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.1,0,0,0,0,0,,66.4,46,1,68.1,1
heat,compressorHeatOff,,Sleep,73,62,68,46,45.1,0,0,0,0,0,,66.1,46,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,46,45.1,0,0,0,0,0,,65.7,46,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,46,45.1,0,0,0,0,0,,65.8,46,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,46,45.1,0,0,0,0,0,,66,46,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,66.1,46,0,68.1,1
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,66.1,46,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,65.8,46,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,65.6,46,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,65.7,46,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,46,45.3,0,0,0,0,0,,65.8,46,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68,45,44.3,0,0,0,0,0,,65.9,45,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,45,44.3,0,0,0,0,0,,65.9,45,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,45,44.3,0,0,0,0,0,,65.5,45,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,46,44.3,0,0,0,0,0,,65.3,46,0,68,0
heat,compressorHeatOff,,Sleep,73,62,67.9,46,44.3,0,0,0,0,0,,65.4,46,0,67.9,0
heat,compressorHeatOff,,Sleep,73,62,67.8,46,44.3,0,0,0,0,0,,65.6,46,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.8,45,44.2,0,0,0,0,0,,65.7,45,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.8,44,44.2,0,0,0,0,0,,65.6,44,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.7,45,44.2,0,0,0,0,0,,65.2,45,0,67.7,0
heat,compressorHeatOff,,Sleep,73,62,67.6,46,44.2,0,0,0,0,0,,65,46,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,45,44.2,0,0,0,0,0,,65.2,45,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,44.2,0,0,0,0,0,,65.3,44,0,67.6,0
